Length[mum]	Width[mum]	Velocity[mum/s]	Solidity	
10.893	0.36236	8.8818e-16	0.35708
2.7147	0.33963	4.4409e-17	0.8
5.0227	0.28108	0	0.31078
2.8944	0.39818	4.4409e-17	0.58824
1.5688	0.3918	4.4409e-17	0.88889
2.8725	0.39452	4.4409e-17	0.75159
0.54544	0.54544	2.2204e-17	0.97222
0.56693	0.56693	3.3307e-17	0.80952
5.5911	0.22331	2.6645e-16	0.42763
2.0718	0.37549	8.8818e-17	0.73636
2.1599	0.32459	1.3323e-16	0.70874
0.58124	0.31394	0	0.86364
2.1622	0.17767	0	0.41237
0.71472	0.28219	0	0.875
